"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"110","1","file:/data/kalbeck_2__0055_a.tif","/data/kalbeck_2__0055_a.tif","kalbeck_2__0055_a.tif","Signature","Done","57643919","File","tif","2026-05-20T06:54:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"111","1","file:/data/kalbeck_2__0056_b.tif","/data/kalbeck_2__0056_b.tif","kalbeck_2__0056_b.tif","Signature","Done","57167857","File","tif","2026-05-20T06:54:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"112","1","file:/data/kalbeck_2__0056_a.tif","/data/kalbeck_2__0056_a.tif","kalbeck_2__0056_a.tif","Signature","Done","55747693","File","tif","2026-05-20T06:54:39","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"113","1","file:/data/kalbeck_2__0055_b.tif","/data/kalbeck_2__0055_b.tif","kalbeck_2__0055_b.tif","Signature","Done","55146179","File","tif","2026-05-20T06:54:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"114","1","file:/data/kalbeck_2__0057_a.tif","/data/kalbeck_2__0057_a.tif","kalbeck_2__0057_a.tif","Signature","Done","58536359","File","tif","2026-05-20T06:54:41","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"115","1","file:/data/kalbeck_2__0057_b.tif","/data/kalbeck_2__0057_b.tif","kalbeck_2__0057_b.tif","Signature","Done","58800369","File","tif","2026-05-20T06:54:42","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"116","1","file:/data/kalbeck_2__0058_a.tif","/data/kalbeck_2__0058_a.tif","kalbeck_2__0058_a.tif","Signature","Done","59115257","File","tif","2026-05-20T06:54:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"117","1","file:/data/kalbeck_2__0059_a.tif","/data/kalbeck_2__0059_a.tif","kalbeck_2__0059_a.tif","Signature","Done","57445365","File","tif","2026-05-20T06:54:45","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"118","1","file:/data/kalbeck_2__0058_b.tif","/data/kalbeck_2__0058_b.tif","kalbeck_2__0058_b.tif","Signature","Done","56452049","File","tif","2026-05-20T06:54:44","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"119","1","file:/data/kalbeck_2__0059_b.tif","/data/kalbeck_2__0059_b.tif","kalbeck_2__0059_b.tif","Signature","Done","55731635","File","tif","2026-05-20T06:54:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"120","1","file:/data/kalbeck_2__0060_a.tif","/data/kalbeck_2__0060_a.tif","kalbeck_2__0060_a.tif","Signature","Done","57349735","File","tif","2026-05-20T06:54:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"121","1","file:/data/kalbeck_2__0062_a.tif","/data/kalbeck_2__0062_a.tif","kalbeck_2__0062_a.tif","Signature","Done","57720693","File","tif","2026-05-20T06:54:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"122","1","file:/data/kalbeck_2__0060_b.tif","/data/kalbeck_2__0060_b.tif","kalbeck_2__0060_b.tif","Signature","Done","55953471","File","tif","2026-05-20T06:54:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"123","1","file:/data/kalbeck_2__0062_b.tif","/data/kalbeck_2__0062_b.tif","kalbeck_2__0062_b.tif","Signature","Done","56333829","File","tif","2026-05-20T06:54:53","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"124","1","file:/data/kalbeck_2__0061_a.tif","/data/kalbeck_2__0061_a.tif","kalbeck_2__0061_a.tif","Signature","Done","58286869","File","tif","2026-05-20T06:54:50","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"125","1","file:/data/kalbeck_2__0061_b.tif","/data/kalbeck_2__0061_b.tif","kalbeck_2__0061_b.tif","Signature","Done","56181781","File","tif","2026-05-20T06:54:50","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"126","1","file:/data/kalbeck_2__0063_b.tif","/data/kalbeck_2__0063_b.tif","kalbeck_2__0063_b.tif","Signature","Done","56099097","File","tif","2026-05-20T06:54:55","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"127","1","file:/data/kalbeck_2__0063_a.tif","/data/kalbeck_2__0063_a.tif","kalbeck_2__0063_a.tif","Signature","Done","57703239","File","tif","2026-05-20T06:54:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"128","1","file:/data/kalbeck_2__0065_a.tif","/data/kalbeck_2__0065_a.tif","kalbeck_2__0065_a.tif","Signature","Done","57657013","File","tif","2026-05-20T06:54:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"129","1","file:/data/kalbeck_2__0065_b.tif","/data/kalbeck_2__0065_b.tif","kalbeck_2__0065_b.tif","Signature","Done","56128291","File","tif","2026-05-20T06:54:59","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"130","1","file:/data/kalbeck_2__0067_a.tif","/data/kalbeck_2__0067_a.tif","kalbeck_2__0067_a.tif","Signature","Done","58641661","File","tif","2026-05-20T06:55:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"131","1","file:/data/kalbeck_2__0067_b.tif","/data/kalbeck_2__0067_b.tif","kalbeck_2__0067_b.tif","Signature","Done","57471075","File","tif","2026-05-20T06:55:03","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"132","1","file:/data/kalbeck_2__0066_b.tif","/data/kalbeck_2__0066_b.tif","kalbeck_2__0066_b.tif","Signature","Done","57787667","File","tif","2026-05-20T06:55:01","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"133","1","file:/data/kalbeck_2__0068_a.tif","/data/kalbeck_2__0068_a.tif","kalbeck_2__0068_a.tif","Signature","Done","58519269","File","tif","2026-05-20T06:55:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"134","1","file:/data/kalbeck_2__0066_a.tif","/data/kalbeck_2__0066_a.tif","kalbeck_2__0066_a.tif","Signature","Done","58552423","File","tif","2026-05-20T06:55:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"135","1","file:/data/kalbeck_2__0069_a.tif","/data/kalbeck_2__0069_a.tif","kalbeck_2__0069_a.tif","Signature","Done","58370129","File","tif","2026-05-20T06:55:07","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"136","1","file:/data/kalbeck_2__0068_b.tif","/data/kalbeck_2__0068_b.tif","kalbeck_2__0068_b.tif","Signature","Done","57476695","File","tif","2026-05-20T06:55:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"137","1","file:/data/kalbeck_2__0071_a.tif","/data/kalbeck_2__0071_a.tif","kalbeck_2__0071_a.tif","Signature","Done","55888379","File","tif","2026-05-20T06:55:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"138","1","file:/data/kalbeck_2__0070_b.tif","/data/kalbeck_2__0070_b.tif","kalbeck_2__0070_b.tif","Signature","Done","53573525","File","tif","2026-05-20T06:55:09","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"139","1","file:/data/kalbeck_2__0071_b.tif","/data/kalbeck_2__0071_b.tif","kalbeck_2__0071_b.tif","Signature","Done","55713327","File","tif","2026-05-20T06:55:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"140","1","file:/data/kalbeck_2__0069_b.tif","/data/kalbeck_2__0069_b.tif","kalbeck_2__0069_b.tif","Signature","Done","56011325","File","tif","2026-05-20T06:55:07","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"141","1","file:/data/kalbeck_2__0070_a.tif","/data/kalbeck_2__0070_a.tif","kalbeck_2__0070_a.tif","Signature","Done","57488579","File","tif","2026-05-20T06:55:09","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"142","1","file:/data/kalbeck_2__0073_a.tif","/data/kalbeck_2__0073_a.tif","kalbeck_2__0073_a.tif","Signature","Done","58084983","File","tif","2026-05-20T06:55:15","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"143","1","file:/data/kalbeck_2__0072_b.tif","/data/kalbeck_2__0072_b.tif","kalbeck_2__0072_b.tif","Signature","Done","56179711","File","tif","2026-05-20T06:55:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"144","1","file:/data/kalbeck_2__0073_b.tif","/data/kalbeck_2__0073_b.tif","kalbeck_2__0073_b.tif","Signature","Done","57909673","File","tif","2026-05-20T06:55:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"145","1","file:/data/kalbeck_2__0072_a.tif","/data/kalbeck_2__0072_a.tif","kalbeck_2__0072_a.tif","Signature","Done","58974993","File","tif","2026-05-20T06:55:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"146","1","file:/data/kalbeck_2__0074_a.tif","/data/kalbeck_2__0074_a.tif","kalbeck_2__0074_a.tif","Signature","Done","59264953","File","tif","2026-05-20T06:55:17","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"147","1","file:/data/kalbeck_2__0074_b.tif","/data/kalbeck_2__0074_b.tif","kalbeck_2__0074_b.tif","Signature","Done","58185341","File","tif","2026-05-20T06:55:18","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"148","1","file:/data/kalbeck_2__0076_b.tif","/data/kalbeck_2__0076_b.tif","kalbeck_2__0076_b.tif","Signature","Done","56695147","File","tif","2026-05-20T06:55:22","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"149","1","file:/data/kalbeck_2__0078_a.tif","/data/kalbeck_2__0078_a.tif","kalbeck_2__0078_a.tif","Signature","Done","58136919","File","tif","2026-05-20T06:55:25","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"150","1","file:/data/kalbeck_2__0077_a.tif","/data/kalbeck_2__0077_a.tif","kalbeck_2__0077_a.tif","Signature","Done","57705767","File","tif","2026-05-20T06:55:23","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"151","1","file:/data/kalbeck_2__0077_b.tif","/data/kalbeck_2__0077_b.tif","kalbeck_2__0077_b.tif","Signature","Done","56919875","File","tif","2026-05-20T06:55:24","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"152","1","file:/data/kalbeck_2__0078_b.tif","/data/kalbeck_2__0078_b.tif","kalbeck_2__0078_b.tif","Signature","Done","56393515","File","tif","2026-05-20T06:55:26","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"153","1","file:/data/kalbeck_2__0075_b.tif","/data/kalbeck_2__0075_b.tif","kalbeck_2__0075_b.tif","Signature","Done","56599505","File","tif","2026-05-20T06:55:20","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"154","1","file:/data/kalbeck_2__0076_a.tif","/data/kalbeck_2__0076_a.tif","kalbeck_2__0076_a.tif","Signature","Done","57617125","File","tif","2026-05-20T06:55:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"155","1","file:/data/kalbeck_2__0075_a.tif","/data/kalbeck_2__0075_a.tif","kalbeck_2__0075_a.tif","Signature","Done","59444543","File","tif","2026-05-20T06:55:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"156","1","file:/data/kalbeck_2__0079_b.tif","/data/kalbeck_2__0079_b.tif","kalbeck_2__0079_b.tif","Signature","Done","55913857","File","tif","2026-05-20T06:55:28","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"157","1","file:/data/kalbeck_2__0080_a.tif","/data/kalbeck_2__0080_a.tif","kalbeck_2__0080_a.tif","Signature","Done","58482839","File","tif","2026-05-20T06:55:30","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"158","1","file:/data/kalbeck_2__0079_a.tif","/data/kalbeck_2__0079_a.tif","kalbeck_2__0079_a.tif","Signature","Done","57140039","File","tif","2026-05-20T06:55:28","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"159","1","file:/data/kalbeck_2__0084_a.tif","/data/kalbeck_2__0084_a.tif","kalbeck_2__0084_a.tif","Signature","Done","55690343","File","tif","2026-05-20T06:55:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"160","1","file:/data/kalbeck_2__0082_a.tif","/data/kalbeck_2__0082_a.tif","kalbeck_2__0082_a.tif","Signature","Done","56790917","File","tif","2026-05-20T06:55:34","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"161","1","file:/data/kalbeck_2__0080_b.tif","/data/kalbeck_2__0080_b.tif","kalbeck_2__0080_b.tif","Signature","Done","56826699","File","tif","2026-05-20T06:55:30","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"162","1","file:/data/kalbeck_2__0081_b.tif","/data/kalbeck_2__0081_b.tif","kalbeck_2__0081_b.tif","Signature","Done","54966471","File","tif","2026-05-20T06:55:33","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"163","1","file:/data/kalbeck_2__0081_a.tif","/data/kalbeck_2__0081_a.tif","kalbeck_2__0081_a.tif","Signature","Done","57714223","File","tif","2026-05-20T06:55:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"164","1","file:/data/kalbeck_2__0085_a.tif","/data/kalbeck_2__0085_a.tif","kalbeck_2__0085_a.tif","Signature","Done","56475655","File","tif","2026-05-20T06:55:41","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"165","1","file:/data/kalbeck_2__0084_b.tif","/data/kalbeck_2__0084_b.tif","kalbeck_2__0084_b.tif","Signature","Done","54678165","File","tif","2026-05-20T06:55:39","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"166","1","file:/data/kalbeck_2__0083_a.tif","/data/kalbeck_2__0083_a.tif","kalbeck_2__0083_a.tif","Signature","Done","57368515","File","tif","2026-05-20T06:55:36","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"167","1","file:/data/kalbeck_2__0082_b.tif","/data/kalbeck_2__0082_b.tif","kalbeck_2__0082_b.tif","Signature","Done","56176787","File","tif","2026-05-20T06:55:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"168","1","file:/data/kalbeck_2__0085_b.tif","/data/kalbeck_2__0085_b.tif","kalbeck_2__0085_b.tif","Signature","Done","56374801","File","tif","2026-05-20T06:55:41","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"169","1","file:/data/kalbeck_2__0083_b.tif","/data/kalbeck_2__0083_b.tif","kalbeck_2__0083_b.tif","Signature","Done","54884109","File","tif","2026-05-20T06:55:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"170","1","file:/data/kalbeck_2__0086_a.tif","/data/kalbeck_2__0086_a.tif","kalbeck_2__0086_a.tif","Signature","Done","59013601","File","tif","2026-05-20T06:55:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"171","1","file:/data/kalbeck_2__0086_b.tif","/data/kalbeck_2__0086_b.tif","kalbeck_2__0086_b.tif","Signature","Done","56915445","File","tif","2026-05-20T06:55:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"172","1","file:/data/kalbeck_2__0087_b.tif","/data/kalbeck_2__0087_b.tif","kalbeck_2__0087_b.tif","Signature","Done","54377535","File","tif","2026-05-20T06:55:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"173","1","file:/data/kalbeck_2__0089_b.tif","/data/kalbeck_2__0089_b.tif","kalbeck_2__0089_b.tif","Signature","Done","55874563","File","tif","2026-05-20T06:55:50","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"174","1","file:/data/kalbeck_2__0087_a.tif","/data/kalbeck_2__0087_a.tif","kalbeck_2__0087_a.tif","Signature","Done","58349969","File","tif","2026-05-20T06:55:45","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"175","1","file:/data/kalbeck_2__0090_b.tif","/data/kalbeck_2__0090_b.tif","kalbeck_2__0090_b.tif","Signature","Done","55627129","File","tif","2026-05-20T06:55:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"176","1","file:/data/kalbeck_2__0088_a.tif","/data/kalbeck_2__0088_a.tif","kalbeck_2__0088_a.tif","Signature","Done","55709165","File","tif","2026-05-20T06:55:47","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"177","1","file:/data/kalbeck_2__0088_b.tif","/data/kalbeck_2__0088_b.tif","kalbeck_2__0088_b.tif","Signature","Done","54726915","File","tif","2026-05-20T06:55:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"178","1","file:/data/kalbeck_2__0089_a.tif","/data/kalbeck_2__0089_a.tif","kalbeck_2__0089_a.tif","Signature","Done","57271789","File","tif","2026-05-20T06:55:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"179","1","file:/data/kalbeck_2__0091_a.tif","/data/kalbeck_2__0091_a.tif","kalbeck_2__0091_a.tif","Signature","Done","56455175","File","tif","2026-05-20T06:55:53","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"180","1","file:/data/kalbeck_2__0090_a.tif","/data/kalbeck_2__0090_a.tif","kalbeck_2__0090_a.tif","Signature","Done","56311845","File","tif","2026-05-20T06:55:51","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"181","1","file:/data/kalbeck_2__0095_a.tif","/data/kalbeck_2__0095_a.tif","kalbeck_2__0095_a.tif","Signature","Done","58989613","File","tif","2026-05-20T06:56:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"182","1","file:/data/kalbeck_2__0092_a.tif","/data/kalbeck_2__0092_a.tif","kalbeck_2__0092_a.tif","Signature","Done","60587733","File","tif","2026-05-20T06:55:55","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"183","1","file:/data/kalbeck_2__0094_b.tif","/data/kalbeck_2__0094_b.tif","kalbeck_2__0094_b.tif","Signature","Done","57522951","File","tif","2026-05-20T06:56:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"184","1","file:/data/kalbeck_2__0093_b.tif","/data/kalbeck_2__0093_b.tif","kalbeck_2__0093_b.tif","Signature","Done","56905735","File","tif","2026-05-20T06:55:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"185","1","file:/data/kalbeck_2__0094_a.tif","/data/kalbeck_2__0094_a.tif","kalbeck_2__0094_a.tif","Signature","Done","58305393","File","tif","2026-05-20T06:56:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"186","1","file:/data/kalbeck_2__0096_b.tif","/data/kalbeck_2__0096_b.tif","kalbeck_2__0096_b.tif","Signature","Done","57201583","File","tif","2026-05-20T06:56:04","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"187","1","file:/data/kalbeck_2__0096_a.tif","/data/kalbeck_2__0096_a.tif","kalbeck_2__0096_a.tif","Signature","Done","59794881","File","tif","2026-05-20T06:56:04","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"188","1","file:/data/kalbeck_2__0091_b.tif","/data/kalbeck_2__0091_b.tif","kalbeck_2__0091_b.tif","Signature","Done","59888071","File","tif","2026-05-20T06:55:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"189","1","file:/data/kalbeck_2__0095_b.tif","/data/kalbeck_2__0095_b.tif","kalbeck_2__0095_b.tif","Signature","Done","57901193","File","tif","2026-05-20T06:56:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"190","1","file:/data/kalbeck_2__0093_a.tif","/data/kalbeck_2__0093_a.tif","kalbeck_2__0093_a.tif","Signature","Done","60114595","File","tif","2026-05-20T06:55:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"191","1","file:/data/kalbeck_2__0092_b.tif","/data/kalbeck_2__0092_b.tif","kalbeck_2__0092_b.tif","Signature","Done","58968845","File","tif","2026-05-20T06:55:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"192","1","file:/data/kalbeck_2__0099_b.tif","/data/kalbeck_2__0099_b.tif","kalbeck_2__0099_b.tif","Signature","Done","57138669","File","tif","2026-05-20T06:56:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"193","1","file:/data/kalbeck_2__0097_b.tif","/data/kalbeck_2__0097_b.tif","kalbeck_2__0097_b.tif","Signature","Done","56993365","File","tif","2026-05-20T06:56:06","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"194","1","file:/data/kalbeck_2__0098_b.tif","/data/kalbeck_2__0098_b.tif","kalbeck_2__0098_b.tif","Signature","Done","56140351","File","tif","2026-05-20T06:56:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"195","1","file:/data/kalbeck_2__0100_b.tif","/data/kalbeck_2__0100_b.tif","kalbeck_2__0100_b.tif","Signature","Done","57866831","File","tif","2026-05-20T06:56:12","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"196","1","file:/data/kalbeck_2__0098_a.tif","/data/kalbeck_2__0098_a.tif","kalbeck_2__0098_a.tif","Signature","Done","57086503","File","tif","2026-05-20T06:56:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"197","1","file:/data/kalbeck_2__0097_a.tif","/data/kalbeck_2__0097_a.tif","kalbeck_2__0097_a.tif","Signature","Done","58903231","File","tif","2026-05-20T06:56:06","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"198","1","file:/data/kalbeck_2__0099_a.tif","/data/kalbeck_2__0099_a.tif","kalbeck_2__0099_a.tif","Signature","Done","58074365","File","tif","2026-05-20T06:56:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"199","1","file:/data/kalbeck_2__0100_a.tif","/data/kalbeck_2__0100_a.tif","kalbeck_2__0100_a.tif","Signature","Done","59327753","File","tif","2026-05-20T06:56:12","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"200","1","file:/data/kalbeck_2__0189.tif","/data/kalbeck_2__0189.tif","kalbeck_2__0189.tif","Signature","Done","18521400","File","tif","2026-05-20T06:50:15","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"201","1","file:/data/kalbeck_2__0101_a.tif","/data/kalbeck_2__0101_a.tif","kalbeck_2__0101_a.tif","Signature","Done","56750787","File","tif","2026-05-20T06:56:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"202","1","file:/data/kalbeck_2__0101_b.tif","/data/kalbeck_2__0101_b.tif","kalbeck_2__0101_b.tif","Signature","Done","57051519","File","tif","2026-05-20T06:56:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"203","1","file:/data/kalbeck_2__0102_a.tif","/data/kalbeck_2__0102_a.tif","kalbeck_2__0102_a.tif","Signature","Done","57961725","File","tif","2026-05-20T06:56:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"204","1","file:/data/kalbeck_2__0102_b.tif","/data/kalbeck_2__0102_b.tif","kalbeck_2__0102_b.tif","Signature","Done","55734279","File","tif","2026-05-20T06:56:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"205","1","file:/data/kalbeck_2__0103_a.tif","/data/kalbeck_2__0103_a.tif","kalbeck_2__0103_a.tif","Signature","Done","55599923","File","tif","2026-05-20T06:56:18","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"206","1","file:/data/kalbeck_2__0103_b.tif","/data/kalbeck_2__0103_b.tif","kalbeck_2__0103_b.tif","Signature","Done","56068047","File","tif","2026-05-20T06:56:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"207","1","file:/data/kalbeck_2__0104_a.tif","/data/kalbeck_2__0104_a.tif","kalbeck_2__0104_a.tif","Signature","Done","55851907","File","tif","2026-05-20T06:56:20","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"208","1","file:/data/kalbeck_2__0106_a.tif","/data/kalbeck_2__0106_a.tif","kalbeck_2__0106_a.tif","Signature","Done","54048871","File","tif","2026-05-20T06:56:25","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"209","1","file:/data/kalbeck_2__0105_b.tif","/data/kalbeck_2__0105_b.tif","kalbeck_2__0105_b.tif","Signature","Done","55029211","File","tif","2026-05-20T06:56:23","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"210","1","file:/data/kalbeck_2__0106_b.tif","/data/kalbeck_2__0106_b.tif","kalbeck_2__0106_b.tif","Signature","Done","55565485","File","tif","2026-05-20T06:56:25","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"211","1","file:/data/kalbeck_2__0107_a.tif","/data/kalbeck_2__0107_a.tif","kalbeck_2__0107_a.tif","Signature","Done","55198621","File","tif","2026-05-20T06:56:27","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"212","1","file:/data/kalbeck_2__0104_b.tif","/data/kalbeck_2__0104_b.tif","kalbeck_2__0104_b.tif","Signature","Done","56120761","File","tif","2026-05-20T06:56:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"213","1","file:/data/kalbeck_2__0105_a.tif","/data/kalbeck_2__0105_a.tif","kalbeck_2__0105_a.tif","Signature","Done","55157401","File","tif","2026-05-20T06:56:22","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"214","1","file:/data/kalbeck_2__0107_b.tif","/data/kalbeck_2__0107_b.tif","kalbeck_2__0107_b.tif","Signature","Done","55718997","File","tif","2026-05-20T06:56:27","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"215","1","file:/data/kalbeck_2__0108_b.tif","/data/kalbeck_2__0108_b.tif","kalbeck_2__0108_b.tif","Signature","Done","57834681","File","tif","2026-05-20T06:56:30","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"216","1","file:/data/kalbeck_2__0108_a.tif","/data/kalbeck_2__0108_a.tif","kalbeck_2__0108_a.tif","Signature","Done","57455611","File","tif","2026-05-20T06:56:29","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"217","1","file:/data/kalbeck_2__0109_b.tif","/data/kalbeck_2__0109_b.tif","kalbeck_2__0109_b.tif","Signature","Done","57181953","File","tif","2026-05-20T06:56:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"218","1","file:/data/kalbeck_2__0110_a.tif","/data/kalbeck_2__0110_a.tif","kalbeck_2__0110_a.tif","Signature","Done","57300029","File","tif","2026-05-20T06:56:33","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"219","1","file:/data/kalbeck_2__0109_a.tif","/data/kalbeck_2__0109_a.tif","kalbeck_2__0109_a.tif","Signature","Done","57718087","File","tif","2026-05-20T06:56:31","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"220","1","file:/data/kalbeck_2__0111_a.tif","/data/kalbeck_2__0111_a.tif","kalbeck_2__0111_a.tif","Signature","Done","57850237","File","tif","2026-05-20T06:56:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"221","1","file:/data/kalbeck_2__0110_b.tif","/data/kalbeck_2__0110_b.tif","kalbeck_2__0110_b.tif","Signature","Done","57661225","File","tif","2026-05-20T06:56:34","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"222","1","file:/data/kalbeck_2__0111_b.tif","/data/kalbeck_2__0111_b.tif","kalbeck_2__0111_b.tif","Signature","Done","56961543","File","tif","2026-05-20T06:56:36","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"223","1","file:/data/kalbeck_2__0112_a.tif","/data/kalbeck_2__0112_a.tif","kalbeck_2__0112_a.tif","Signature","Done","57348269","File","tif","2026-05-20T06:56:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"224","1","file:/data/kalbeck_2__0112_b.tif","/data/kalbeck_2__0112_b.tif","kalbeck_2__0112_b.tif","Signature","Done","57954783","File","tif","2026-05-20T06:56:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"225","1","file:/data/kalbeck_2__0113_a.tif","/data/kalbeck_2__0113_a.tif","kalbeck_2__0113_a.tif","Signature","Done","58202533","File","tif","2026-05-20T06:56:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
