"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"29","1","file:/data/kalbeck_1__0014_a.tif","/data/kalbeck_1__0014_a.tif","kalbeck_1__0014_a.tif","Signature","Done","53985177","File","tif","2026-05-20T07:10:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"30","1","file:/data/kalbeck_1__0014_b.tif","/data/kalbeck_1__0014_b.tif","kalbeck_1__0014_b.tif","Signature","Done","52485061","File","tif","2026-05-20T07:10:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"31","1","file:/data/kalbeck_1__0013_a.tif","/data/kalbeck_1__0013_a.tif","kalbeck_1__0013_a.tif","Signature","Done","52393785","File","tif","2026-05-20T07:10:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"32","1","file:/data/kalbeck_1__0016_b.tif","/data/kalbeck_1__0016_b.tif","kalbeck_1__0016_b.tif","Signature","Done","52830509","File","tif","2026-05-20T07:10:42","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"33","1","file:/data/kalbeck_1__0017_a.tif","/data/kalbeck_1__0017_a.tif","kalbeck_1__0017_a.tif","Signature","Done","50914729","File","tif","2026-05-20T07:10:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"34","1","file:/data/kalbeck_1__0017_b.tif","/data/kalbeck_1__0017_b.tif","kalbeck_1__0017_b.tif","Signature","Done","51609975","File","tif","2026-05-20T07:10:44","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"35","1","file:/data/kalbeck_1__0018_a.tif","/data/kalbeck_1__0018_a.tif","kalbeck_1__0018_a.tif","Signature","Done","53259557","File","tif","2026-05-20T07:10:45","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"36","1","file:/data/kalbeck_1__0020_a.tif","/data/kalbeck_1__0020_a.tif","kalbeck_1__0020_a.tif","Signature","Done","53241019","File","tif","2026-05-20T07:10:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"37","1","file:/data/kalbeck_1__0018_b.tif","/data/kalbeck_1__0018_b.tif","kalbeck_1__0018_b.tif","Signature","Done","53396377","File","tif","2026-05-20T07:10:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"38","1","file:/data/kalbeck_1__0021_a.tif","/data/kalbeck_1__0021_a.tif","kalbeck_1__0021_a.tif","Signature","Done","54649779","File","tif","2026-05-20T07:10:51","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"39","1","file:/data/kalbeck_1__0019_a.tif","/data/kalbeck_1__0019_a.tif","kalbeck_1__0019_a.tif","Signature","Done","53261537","File","tif","2026-05-20T07:10:47","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"40","1","file:/data/kalbeck_1__0020_b.tif","/data/kalbeck_1__0020_b.tif","kalbeck_1__0020_b.tif","Signature","Done","53569103","File","tif","2026-05-20T07:10:50","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"41","1","file:/data/kalbeck_1__0019_b.tif","/data/kalbeck_1__0019_b.tif","kalbeck_1__0019_b.tif","Signature","Done","53384131","File","tif","2026-05-20T07:10:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"42","1","file:/data/kalbeck_1__0023_a.tif","/data/kalbeck_1__0023_a.tif","kalbeck_1__0023_a.tif","Signature","Done","54184935","File","tif","2026-05-20T07:10:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"43","1","file:/data/kalbeck_1__0022_a.tif","/data/kalbeck_1__0022_a.tif","kalbeck_1__0022_a.tif","Signature","Done","52788885","File","tif","2026-05-20T07:10:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"44","1","file:/data/kalbeck_1__0021_b.tif","/data/kalbeck_1__0021_b.tif","kalbeck_1__0021_b.tif","Signature","Done","52521795","File","tif","2026-05-20T07:10:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"45","1","file:/data/kalbeck_1__0022_b.tif","/data/kalbeck_1__0022_b.tif","kalbeck_1__0022_b.tif","Signature","Done","54481615","File","tif","2026-05-20T07:10:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"46","1","file:/data/kalbeck_1__0023_b.tif","/data/kalbeck_1__0023_b.tif","kalbeck_1__0023_b.tif","Signature","Done","54790999","File","tif","2026-05-20T07:10:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"47","1","file:/data/kalbeck_1__0025_b.tif","/data/kalbeck_1__0025_b.tif","kalbeck_1__0025_b.tif","Signature","Done","55658219","File","tif","2026-05-20T07:11:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"48","1","file:/data/kalbeck_1__0028_b.tif","/data/kalbeck_1__0028_b.tif","kalbeck_1__0028_b.tif","Signature","Done","51972063","File","tif","2026-05-20T07:11:07","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"49","1","file:/data/kalbeck_1__0024_b.tif","/data/kalbeck_1__0024_b.tif","kalbeck_1__0024_b.tif","Signature","Done","55416831","File","tif","2026-05-20T07:10:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"50","1","file:/data/kalbeck_1__0024_a.tif","/data/kalbeck_1__0024_a.tif","kalbeck_1__0024_a.tif","Signature","Done","54915723","File","tif","2026-05-20T07:10:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"51","1","file:/data/kalbeck_1__0027_a.tif","/data/kalbeck_1__0027_a.tif","kalbeck_1__0027_a.tif","Signature","Done","53378257","File","tif","2026-05-20T07:11:04","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"52","1","file:/data/kalbeck_1__0026_b.tif","/data/kalbeck_1__0026_b.tif","kalbeck_1__0026_b.tif","Signature","Done","52097615","File","tif","2026-05-20T07:11:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"53","1","file:/data/kalbeck_1__0025_a.tif","/data/kalbeck_1__0025_a.tif","kalbeck_1__0025_a.tif","Signature","Done","55975389","File","tif","2026-05-20T07:11:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"54","1","file:/data/kalbeck_1__0026_a.tif","/data/kalbeck_1__0026_a.tif","kalbeck_1__0026_a.tif","Signature","Done","55747001","File","tif","2026-05-20T07:11:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"55","1","file:/data/kalbeck_1__0027_b.tif","/data/kalbeck_1__0027_b.tif","kalbeck_1__0027_b.tif","Signature","Done","53011049","File","tif","2026-05-20T07:11:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"56","1","file:/data/kalbeck_1__0028_a.tif","/data/kalbeck_1__0028_a.tif","kalbeck_1__0028_a.tif","Signature","Done","52032427","File","tif","2026-05-20T07:11:06","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"57","1","file:/data/kalbeck_1__0030_b.tif","/data/kalbeck_1__0030_b.tif","kalbeck_1__0030_b.tif","Signature","Done","54107071","File","tif","2026-05-20T07:11:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"58","1","file:/data/kalbeck_1__0031_b.tif","/data/kalbeck_1__0031_b.tif","kalbeck_1__0031_b.tif","Signature","Done","54309635","File","tif","2026-05-20T07:11:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"59","1","file:/data/kalbeck_1__0029_b.tif","/data/kalbeck_1__0029_b.tif","kalbeck_1__0029_b.tif","Signature","Done","53186993","File","tif","2026-05-20T07:11:09","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"60","1","file:/data/kalbeck_1__0030_a.tif","/data/kalbeck_1__0030_a.tif","kalbeck_1__0030_a.tif","Signature","Done","52686685","File","tif","2026-05-20T07:11:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"61","1","file:/data/kalbeck_1__0029_a.tif","/data/kalbeck_1__0029_a.tif","kalbeck_1__0029_a.tif","Signature","Done","51390169","File","tif","2026-05-20T07:11:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"62","1","file:/data/kalbeck_1__0031_a.tif","/data/kalbeck_1__0031_a.tif","kalbeck_1__0031_a.tif","Signature","Done","55397517","File","tif","2026-05-20T07:11:12","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"63","1","file:/data/kalbeck_1__0032_b.tif","/data/kalbeck_1__0032_b.tif","kalbeck_1__0032_b.tif","Signature","Done","55561783","File","tif","2026-05-20T07:11:15","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"64","1","file:/data/kalbeck_1__0033_b.tif","/data/kalbeck_1__0033_b.tif","kalbeck_1__0033_b.tif","Signature","Done","57073799","File","tif","2026-05-20T07:11:17","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"65","1","file:/data/kalbeck_1__0032_a.tif","/data/kalbeck_1__0032_a.tif","kalbeck_1__0032_a.tif","Signature","Done","55553929","File","tif","2026-05-20T07:11:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"66","1","file:/data/kalbeck_1__0034_a.tif","/data/kalbeck_1__0034_a.tif","kalbeck_1__0034_a.tif","Signature","Done","56818745","File","tif","2026-05-20T07:11:18","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"67","1","file:/data/kalbeck_1__0033_a.tif","/data/kalbeck_1__0033_a.tif","kalbeck_1__0033_a.tif","Signature","Done","56039779","File","tif","2026-05-20T07:11:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"68","1","file:/data/kalbeck_1__0034_b.tif","/data/kalbeck_1__0034_b.tif","kalbeck_1__0034_b.tif","Signature","Done","56262809","File","tif","2026-05-20T07:11:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"69","1","file:/data/kalbeck_1__0037_a.tif","/data/kalbeck_1__0037_a.tif","kalbeck_1__0037_a.tif","Signature","Done","55753043","File","tif","2026-05-20T07:11:25","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"70","1","file:/data/kalbeck_1__0035_a.tif","/data/kalbeck_1__0035_a.tif","kalbeck_1__0035_a.tif","Signature","Done","55390203","File","tif","2026-05-20T07:11:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"71","1","file:/data/kalbeck_1__0036_b.tif","/data/kalbeck_1__0036_b.tif","kalbeck_1__0036_b.tif","Signature","Done","56779325","File","tif","2026-05-20T07:11:23","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"72","1","file:/data/kalbeck_1__0036_a.tif","/data/kalbeck_1__0036_a.tif","kalbeck_1__0036_a.tif","Signature","Done","56721131","File","tif","2026-05-20T07:11:23","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"73","1","file:/data/kalbeck_1__0035_b.tif","/data/kalbeck_1__0035_b.tif","kalbeck_1__0035_b.tif","Signature","Done","56925775","File","tif","2026-05-20T07:11:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"74","1","file:/data/kalbeck_1__0037_b.tif","/data/kalbeck_1__0037_b.tif","kalbeck_1__0037_b.tif","Signature","Done","58154345","File","tif","2026-05-20T07:11:25","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"75","1","file:/data/kalbeck_1__0039_b.tif","/data/kalbeck_1__0039_b.tif","kalbeck_1__0039_b.tif","Signature","Done","56762419","File","tif","2026-05-20T07:11:30","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"76","1","file:/data/kalbeck_1__0039_a.tif","/data/kalbeck_1__0039_a.tif","kalbeck_1__0039_a.tif","Signature","Done","56989289","File","tif","2026-05-20T07:11:29","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"77","1","file:/data/kalbeck_1__0038_b.tif","/data/kalbeck_1__0038_b.tif","kalbeck_1__0038_b.tif","Signature","Done","56571665","File","tif","2026-05-20T07:11:28","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"78","1","file:/data/kalbeck_1__0040_b.tif","/data/kalbeck_1__0040_b.tif","kalbeck_1__0040_b.tif","Signature","Done","54235771","File","tif","2026-05-20T07:11:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"79","1","file:/data/kalbeck_1__0038_a.tif","/data/kalbeck_1__0038_a.tif","kalbeck_1__0038_a.tif","Signature","Done","57468557","File","tif","2026-05-20T07:11:27","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"80","1","file:/data/kalbeck_1__0041_b.tif","/data/kalbeck_1__0041_b.tif","kalbeck_1__0041_b.tif","Signature","Done","53527131","File","tif","2026-05-20T07:11:34","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"81","1","file:/data/kalbeck_1__0041_a.tif","/data/kalbeck_1__0041_a.tif","kalbeck_1__0041_a.tif","Signature","Done","54296235","File","tif","2026-05-20T07:11:33","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"82","1","file:/data/kalbeck_1__0040_a.tif","/data/kalbeck_1__0040_a.tif","kalbeck_1__0040_a.tif","Signature","Done","57195577","File","tif","2026-05-20T07:11:31","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"83","1","file:/data/kalbeck_1__0042_b.tif","/data/kalbeck_1__0042_b.tif","kalbeck_1__0042_b.tif","Signature","Done","54073783","File","tif","2026-05-20T07:11:36","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"84","1","file:/data/kalbeck_1__0042_a.tif","/data/kalbeck_1__0042_a.tif","kalbeck_1__0042_a.tif","Signature","Done","53033007","File","tif","2026-05-20T07:11:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"85","1","file:/data/kalbeck_1__0043_a.tif","/data/kalbeck_1__0043_a.tif","kalbeck_1__0043_a.tif","Signature","Done","53093531","File","tif","2026-05-20T07:11:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"86","1","file:/data/kalbeck_1__0043_b.tif","/data/kalbeck_1__0043_b.tif","kalbeck_1__0043_b.tif","Signature","Done","57523037","File","tif","2026-05-20T07:11:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"87","1","file:/data/kalbeck_1__0044_b.tif","/data/kalbeck_1__0044_b.tif","kalbeck_1__0044_b.tif","Signature","Done","54084695","File","tif","2026-05-20T07:11:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"88","1","file:/data/kalbeck_1__0044_a.tif","/data/kalbeck_1__0044_a.tif","kalbeck_1__0044_a.tif","Signature","Done","54426177","File","tif","2026-05-20T07:11:39","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"89","1","file:/data/kalbeck_1__0045_a.tif","/data/kalbeck_1__0045_a.tif","kalbeck_1__0045_a.tif","Signature","Done","51988427","File","tif","2026-05-20T07:11:42","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"90","1","file:/data/kalbeck_1__0045_b.tif","/data/kalbeck_1__0045_b.tif","kalbeck_1__0045_b.tif","Signature","Done","51284385","File","tif","2026-05-20T07:11:42","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"91","1","file:/data/kalbeck_1__0046_a.tif","/data/kalbeck_1__0046_a.tif","kalbeck_1__0046_a.tif","Signature","Done","51023399","File","tif","2026-05-20T07:11:44","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"92","1","file:/data/kalbeck_1__0047_b.tif","/data/kalbeck_1__0047_b.tif","kalbeck_1__0047_b.tif","Signature","Done","53937029","File","tif","2026-05-20T07:11:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"93","1","file:/data/kalbeck_1__0046_b.tif","/data/kalbeck_1__0046_b.tif","kalbeck_1__0046_b.tif","Signature","Done","53675685","File","tif","2026-05-20T07:11:44","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"94","1","file:/data/kalbeck_1__0047_a.tif","/data/kalbeck_1__0047_a.tif","kalbeck_1__0047_a.tif","Signature","Done","53033701","File","tif","2026-05-20T07:11:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"95","1","file:/data/kalbeck_1__0048_a.tif","/data/kalbeck_1__0048_a.tif","kalbeck_1__0048_a.tif","Signature","Done","53740573","File","tif","2026-05-20T07:11:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"96","1","file:/data/kalbeck_1__0049_b.tif","/data/kalbeck_1__0049_b.tif","kalbeck_1__0049_b.tif","Signature","Done","56392245","File","tif","2026-05-20T07:11:51","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"97","1","file:/data/kalbeck_1__0048_b.tif","/data/kalbeck_1__0048_b.tif","kalbeck_1__0048_b.tif","Signature","Done","52458527","File","tif","2026-05-20T07:11:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"98","1","file:/data/kalbeck_1__0050_a.tif","/data/kalbeck_1__0050_a.tif","kalbeck_1__0050_a.tif","Signature","Done","55918007","File","tif","2026-05-20T07:11:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"99","1","file:/data/kalbeck_1__0049_a.tif","/data/kalbeck_1__0049_a.tif","kalbeck_1__0049_a.tif","Signature","Done","54507729","File","tif","2026-05-20T07:11:50","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"100","1","file:/data/kalbeck_1__0050_b.tif","/data/kalbeck_1__0050_b.tif","kalbeck_1__0050_b.tif","Signature","Done","54639969","File","tif","2026-05-20T07:11:53","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"101","1","file:/data/kalbeck_1__0053_b.tif","/data/kalbeck_1__0053_b.tif","kalbeck_1__0053_b.tif","Signature","Done","56776747","File","tif","2026-05-20T07:12:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"102","1","file:/data/kalbeck_1__0052_a.tif","/data/kalbeck_1__0052_a.tif","kalbeck_1__0052_a.tif","Signature","Done","56453163","File","tif","2026-05-20T07:11:57","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"103","1","file:/data/kalbeck_1__0051_a.tif","/data/kalbeck_1__0051_a.tif","kalbeck_1__0051_a.tif","Signature","Done","55097247","File","tif","2026-05-20T07:11:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"104","1","file:/data/kalbeck_1__0052_b.tif","/data/kalbeck_1__0052_b.tif","kalbeck_1__0052_b.tif","Signature","Done","55526963","File","tif","2026-05-20T07:11:57","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"105","1","file:/data/kalbeck_1__0053_a.tif","/data/kalbeck_1__0053_a.tif","kalbeck_1__0053_a.tif","Signature","Done","56833169","File","tif","2026-05-20T07:11:59","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"106","1","file:/data/kalbeck_1__0051_b.tif","/data/kalbeck_1__0051_b.tif","kalbeck_1__0051_b.tif","Signature","Done","52614721","File","tif","2026-05-20T07:11:55","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"107","1","file:/data/kalbeck_1__0054_b.tif","/data/kalbeck_1__0054_b.tif","kalbeck_1__0054_b.tif","Signature","Done","58262993","File","tif","2026-05-20T07:12:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"108","1","file:/data/kalbeck_1__0054_a.tif","/data/kalbeck_1__0054_a.tif","kalbeck_1__0054_a.tif","Signature","Done","56633197","File","tif","2026-05-20T07:12:01","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"109","1","file:/data/kalbeck_1__0055_b.tif","/data/kalbeck_1__0055_b.tif","kalbeck_1__0055_b.tif","Signature","Done","58085057","File","tif","2026-05-20T07:12:04","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"110","1","file:/data/kalbeck_1__0055_a.tif","/data/kalbeck_1__0055_a.tif","kalbeck_1__0055_a.tif","Signature","Done","56854453","File","tif","2026-05-20T07:12:03","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"111","1","file:/data/kalbeck_1__0056_a.tif","/data/kalbeck_1__0056_a.tif","kalbeck_1__0056_a.tif","Signature","Done","57946275","File","tif","2026-05-20T07:12:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"112","1","file:/data/kalbeck_1__0057_b.tif","/data/kalbeck_1__0057_b.tif","kalbeck_1__0057_b.tif","Signature","Done","59984961","File","tif","2026-05-20T07:12:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"113","1","file:/data/kalbeck_1__0056_b.tif","/data/kalbeck_1__0056_b.tif","kalbeck_1__0056_b.tif","Signature","Done","58753139","File","tif","2026-05-20T07:12:06","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"114","1","file:/data/kalbeck_1__0057_a.tif","/data/kalbeck_1__0057_a.tif","kalbeck_1__0057_a.tif","Signature","Done","58773397","File","tif","2026-05-20T07:12:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"115","1","file:/data/kalbeck_1__0058_a.tif","/data/kalbeck_1__0058_a.tif","kalbeck_1__0058_a.tif","Signature","Done","59460387","File","tif","2026-05-20T07:12:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"116","1","file:/data/kalbeck_1__0058_b.tif","/data/kalbeck_1__0058_b.tif","kalbeck_1__0058_b.tif","Signature","Done","60291121","File","tif","2026-05-20T07:12:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
